Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
399743,B000MNT1FU,A396CAJRA11AQG,John in CA,0,0,1,1320192000,Really salty,"I should have checked the nutrition information from these.  Each one has 300mg of sodium and you can taste every mg of it.  They taste something like an unleavened saltine cracker, but they're saltier (which is saying something).  They do pop up nicely in the microwave without the need for any frying, and if they got rid of most of the salt (or if you like lots and lots of salt) I think they would be very good."
463626,B004QDA8WC,A2FJBCW3QSZ7S3,Stacey,1,3,1,1334102400,no good,"I am a chai tea lover and was excited to see this. After making and trying it with my family, I just don't like it. Very artificial tasting, I'm just not a fan."
566214,B004P4POZ8,A2BI1WMWR0NOMS,Carrie Jackson,0,2,1,1344297600,SUGAR,The second ingredient in this product is sugar!  I purchased this product for low sugar baking and this kind of defeats the purpose.  Being low fat does not really matter if it is full of sugar that will turn into fat!
506956,B000CQIDHO,A1TWMVW3V1TY43,Ananda,0,0,1,1340928000,Not even a hint of passionfruit,There is not even a hint of passion fruit nor mango in this tea. One can only taste an overpowering amount of rose hips and citrus peel.
368799,B001D0DMMY,A34XBAIFT02B60,travelinlight,0,0,1,1351123200,Should advertise coconut as an ingredient more prominently,"First, these should be called Mac - Coconut bars, as Coconut is the #2 ingredient and Mango is #3.  Second, lots of people don't like coconut.  I happen to be allergic to it.  Word to Amazon that if you want happy customers to make things like this more prominent.  Thanks."
81738,B005CUU25G,A6SM104267C1C,"C. J. Postelli ""The Good Aunt""",1,2,1,1322092800,MY DOGS DIDN'T LIKE THIS AT ALL!!,"I tried this product on my dogs 3 times and each time, they would not touch it!  Admittedly, my dogs are picky, but no even one of them would try it.  They would walk up and sniff it, but they would not even taste it.  My dogs (3) are all small dogs and don't eat a lot of food.  Maybe if your dog is larger or less picky, it would appeal, but I can't say I would recommend this product."
409232,B000H299AS,A2UODM2LHR6SPS,marligo,0,1,1,1327536000,Not what expected,"Was looking for a substitute for (Christie) Social Tea, and thought these might do it. Nope. Too sweet, too much (fake) vanilla flavoring, and they can barely handle a dunk into a cup of tea before crumbling. I hoped for them to be like Christie Social Tea biscuits...but they might be just like the American counterpart. If you want something like Canadian Christie Social Tea biscuits, look elsewhere."
405338,B005K4Q4LK,A3UIV2N4A2V7XO,"G.S. Smith ""G.S.""",0,0,1,1349740800,Well.. it's not coffee...,"First, it's not coffee. It's an instant powdered mix, which is completely disappointing. I was expecting flavored coffee, not instant mix in a small container. Kind of defeats the purpose doesn't it?  I guess it's my fault for not having read the package? But no where in the product description does it indicate this is ""Instant Coffee"".<br /><br />I would never buy this product again.  It smells wonderful, but tastes like what it is, and that's simply not good for someone looking for a cup of coffee."
393887,B003ERA9V6,A3F8JQ5J29GWUV,qv240,1,1,1,1335052800,No ingredient list,"These actually taste fine, and the texture is ok, though mine may be slightly stale. My issue with this product is that the bag they sent is a bulk item, and there's no ingredient labeling on it...anywhere. I have absolutely no idea what's in these things. Literally the only thing on the bag was a small label that said, ""5lb""."
558032,B000EM9E2Y,A3ACKG66LIMWXU,Lperes,0,0,1,1293408000,Taste level,"Could not eat this product, the taste was horrible.<br />Decided to give to a few friends also on Atkins diet and they could not eat it at all, it taste that bad.<br />Sorry but the truth.<br />Thanks<br />Lili"
386282,B00073JVFU,A1CYNZMKTXO222,"Nylsa V. Barris ""Nukelegs""",0,12,1,1253664000,Do not order this product....,"It has been over three weeks and I still have not received this product.  And, they have charged me for it already..."
181510,B003M60630,ALQXJKN7XAHC4,Nicol Pomeroy,2,3,1,1310601600,Yuk,Wish I would have listened to the reviews but I really wanted it to be good. It wasn't. Terrible. I drink 4-5 iced teas a day and am always looking for the perfect tea. Not it.
323377,B002W9BLPU,A1B3DXQBRWUQM5,Damon.D,0,1,1,1348790400,Horrible,"The other reviews have to be fakes. I have been trying different Energy Drinks on Amazon these past few months and this stuff is by far the nastiest of all. The smell and initial sip is okay, smells like pear...but once you actually swallow it something is off. No words to describe it. I took one sip and dumped the rest out of my work truck. Will give the other 11 cans to someone else who wants to suffer...or I will just dump them down the drain and recycle them."
35627,B000FFIL9C,A2SB44JPIFD3XI,MARY,1,1,1,1347321600,MARY,"THE FLOWERS DO NOT GET AS OPENED AS THEY LOOK ON THE PICTURE, AND THE TEA DOES NOT TASTE THAT WELL, VERY DISSAPOINTING!!!!!!!"
346138,B004TJF3BE,A3LY4J89X9HDWP,Bryan L. Auslander,0,0,1,1350345600,Horrible taste,"While the green mountain apple cider have a relatively okay taste, the combination of sugarfree and caramel in this product provided an overpowering sweetness. No one in my office will drink the things."
258622,B000ST61FQ,A9B792S1RIXD1,TincSam,0,1,1,1316131200,Wrong Picture,I ordered this based on the picture wanting Chewy candy.  This product is hard candy and not what is pictured.  Please update the picture.
49910,B00430B73W,A3V6O5J55QTYSC,"M. Davis ""Marika""",1,6,1,1172448000,Never again,"I was impressed with the list of all organic raw ingredients of these bars, but the taste is bad. I won't buy it again."
163744,B0001CXUHC,A3UY282RVUOKSK,D. Bradford,0,1,1,1349827200,Very expensive eggs,"1 tablespoon of this product + 2 tablespoons of water = 1 egg.<br /><br />There's eight powdered ounces.<br /><br />That's 16 eggs.<br /><br />$12+ for 16 eggs...a dozen eggs are $2.50 at my local Safeway.<br /><br />Put it another way:  when you buy these, you are paying roughly 75 cents for each egg.<br /><br />If I were you, I'd find another way to buy powdered eggs than via Amazon.  The price is just outrageous."
410226,B000084EZ4,A1IWGJAZF2SSVQ,"Patricia J. Kale ""P J Kale""",0,2,1,1336608000,Cat owner,"I bought this product because of the ingredients . No grain , thinking this would be healthier for my multiple cats . Unfortunetly , I cannot write a review because none of the cats would eat it . This is also true of the turkey and salmon flavor I purchased at the same time . Guess they just don't have a yen for a higher end cat food ! Sorry"
318484,B000EDI2C6,A2CBPJ5DQ6ULNR,bfn,1,25,1,1309996800,Not Powdered Eggs,"I bought this as powdered eggs, and could not return the product when I found that it was not what I wanted.  Now I'm out the money and don't know enough vegans to give the stuff away.<br /><br />bfn"
124920,B005BHIESC,AI9ORX5OWAJ41,THUYET TRUONG,0,1,1,1325548800,Vita Coconut Water,This coconut water taste so bad...never try this product again...!!! Shared this coconut water with family members they also return it back to me after their first zip...
93764,B000E7VDEG,A30NLXI7WDY9MY,Hardware Addict,1,5,1,1296345600,Printed paper in the middle of the organic seeds.,Why would you want to buy seeds that are rubbing against a piece of colored printed paper that was obviously folded and inserted by someone. Organic seeds shouldn't have foreign substances in them period. Think about it. To tell you the truth they shouldn't even be in a plastic bag. Paper bags like the one's that Eden uses for their beans would be perfect. Plastic is nothing more than petroleum.
253057,B000F47DYC,A3UTWV5H9IZ2L8,Dustin Sharpless,1,1,1,1251158400,Couldn't be any worse,"These tasted like molasses and preservatives. This is how close to being okay it was: I ate one piece and then threw out every bag. I love dried pineapple; it's one of my favorite snacks. These, however, are disgusting."
555358,B0007CZ6AU,A1JTTBQ46LELDE,"Katie Johnson ""lumberjill""",1,1,1,1349481600,this is not made in the USA so just be aware of that fact.....,"Two things about this product.  The product shown here is ""American Dog"".  The product shipped is actually ""Pet Factory"" twists which are in fact made in China.  So, what you ""see"" here is not what you ""get"" when you order AND it is not made in the USA so just be aware of these facts.  No opinion being stated here...just the facts."
160168,B003FFP0UM,AOEQI67PAS9GS,pandulce,3,6,1,1290124800,Awful custumer service from faerie's finest,"Don't order from Faerie's finest, you will be wasting your time. Order your product from somewhere else.<br />Ingredients were not available for shipment when they promised and I kept calling for a status of my order. Every time they told me the same thing: ""next week we'll receive the ingredients and after that we'll ship the product"". Over an over the same thing until I got tired and I had to cancel my order. The person on the phone was not willing to help or answer my questions. Very frustrating and a waste of time."
244627,B0018CJNZ2,A3S8BUOGNQFETA,C. Thomas,0,0,1,1295222400,My cat hated this food!,Food was fragrant for dry cat food but my cat HATED this food. He is not normally a picky eater but he refused to eat this food.
27163,B000ESNDZW,AP3CV0DST5ZYQ,woman from austin,1,2,1,1237766400,Very disapointing,"Thought this is Japan made and purchased at almost $25 for $2+ a pack, I had bought other brands in local stores for a lot cheaper, this is the worst bean thread I had so far. Wish I could return it. My experience with Amazon is always satisfied except when it came to grocery products. From now on I stop buying food online."
